current_path,current_filename,normalized,suggested_path,size,suspicious
"icons/26050.svg","26050.svg","26050","icons/26050.svg","19480","no"
"icons/26053.svg","26053.svg","26053","icons/26053.svg","15768","no"
"icons/26055.svg","26055.svg","26055","icons/26055.svg","10620","no"
"icons/26056.svg","26056.svg","26056","icons/26056.svg","9372","no"
"icons/26061.svg","26061.svg","26061","icons/26061.svg","16916","no"
"icons/26064.svg","26064.svg","26064","icons/26064.svg","15572","no"
"icons/26067.svg","26067.svg","26067","icons/26067.svg","38332","no"
"icons/26068.svg","26068.svg","26068","icons/26068.svg","29328","no"
"icons/26072.svg","26072.svg","26072","icons/26072.svg","6388","no"
"icons/26077.svg","26077.svg","26077","icons/26077.svg","9592","no"
"icons/26078.svg","26078.svg","26078","icons/26078.svg","8864","no"
"icons/26081.svg","26081.svg","26081","icons/26081.svg","11140","no"
"icons/26082.svg","26082.svg","26082","icons/26082.svg","10140","no"
"icons/26086.svg","26086.svg","26086","icons/26086.svg","28136","no"
"icons/26087.svg","26087.svg","26087","icons/26087.svg","22472","no"
"icons/26093.svg","26093.svg","26093","icons/26093.svg","8820","no"
"icons/26095.svg","26095.svg","26095","icons/26095.svg","9420","no"
"icons/26098.svg","26098.svg","26098","icons/26098.svg","22856","no"
"icons/26099.svg","26099.svg","26099","icons/26099.svg","18988","no"
"icons/26102.svg","26102.svg","26102","icons/26102.svg","20348","no"
"icons/26103.svg","26103.svg","26103","icons/26103.svg","17460","no"
"icons/26110.svg","26110.svg","26110","icons/26110.svg","14972","no"
"icons/26111.svg","26111.svg","26111","icons/26111.svg","12876","no"
"icons/26115.svg","26115.svg","26115","icons/26115.svg","8796","no"
"icons/26119.svg","26119.svg","26119","icons/26119.svg","12664","no"
"icons/26123.svg","26123.svg","26123","icons/26123.svg","12300","no"
"icons/26126.svg","26126.svg","26126","icons/26126.svg","23196","no"
"icons/26127.svg","26127.svg","26127","icons/26127.svg","19496","no"
"icons/26130.svg","26130.svg","26130","icons/26130.svg","16448","no"
"icons/26131.svg","26131.svg","26131","icons/26131.svg","13824","no"
"icons/26134.svg","26134.svg","26134","icons/26134.svg","13496","no"
"icons/26135.svg","26135.svg","26135","icons/26135.svg","11620","no"
"icons/26139.svg","26139.svg","26139","icons/26139.svg","5600","no"
"icons/26142.svg","26142.svg","26142","icons/26142.svg","22584","no"
"icons/26150.svg","26150.svg","26150","icons/26150.svg","16108","no"
"icons/26158.svg","26158.svg","26158","icons/26158.svg","13148","no"
"icons/26159.svg","26159.svg","26159","icons/26159.svg","11456","no"
"icons/26164.svg","26164.svg","26164","icons/26164.svg","16992","no"
"icons/26165.svg","26165.svg","26165","icons/26165.svg","14448","no"
"icons/26168.svg","26168.svg","26168","icons/26168.svg","19360","no"
"icons/26169.svg","26169.svg","26169","icons/26169.svg","16652","no"
"icons/26173.svg","26173.svg","26173","icons/26173.svg","6860","no"
"icons/26178.svg","26178.svg","26178","icons/26178.svg","16480","no"
"icons/26180.svg","26180.svg","26180","icons/26180.svg","12860","no"
"icons/26183.svg","26183.svg","26183","icons/26183.svg","7108","no"
"icons/26189.svg","26189.svg","26189","icons/26189.svg","2876","no"
"icons/26192.svg","26192.svg","26192","icons/26192.svg","9952","no"
"icons/26193.svg","26193.svg","26193","icons/26193.svg","8856","no"
"icons/26197.svg","26197.svg","26197","icons/26197.svg","12228","no"
"icons/26201.svg","26201.svg","26201","icons/26201.svg","15828","no"
"icons/26204.svg","26204.svg","26204","icons/26204.svg","10912","no"
"icons/26205.svg","26205.svg","26205","icons/26205.svg","9784","no"
"icons/26208.svg","26208.svg","26208","icons/26208.svg","11688","no"
"icons/26209.svg","26209.svg","26209","icons/26209.svg","10452","no"
"icons/26212.svg","26212.svg","26212","icons/26212.svg","11196","no"
"icons/26213.svg","26213.svg","26213","icons/26213.svg","10284","no"
"icons/26216.svg","26216.svg","26216","icons/26216.svg","24384","no"
"icons/26217.svg","26217.svg","26217","icons/26217.svg","19476","no"
"icons/26221.svg","26221.svg","26221","icons/26221.svg","26576","no"
"icons/26224.svg","26224.svg","26224","icons/26224.svg","22220","no"
"icons/26225.svg","26225.svg","26225","icons/26225.svg","18588","no"
"icons/26226.svg","26226.svg","26226","icons/26226.svg","24568","no"
"icons/26231.svg","26231.svg","26231","icons/26231.svg","11436","no"
"icons/26234.svg","26234.svg","26234","icons/26234.svg","11488","no"
"icons/26235.svg","26235.svg","26235","icons/26235.svg","10100","no"
"icons/26239.svg","26239.svg","26239","icons/26239.svg","19172","no"
"icons/26242.svg","26242.svg","26242","icons/26242.svg","14864","no"
"icons/26245.svg","26245.svg","26245","icons/26245.svg","17744","no"
"icons/26252.svg","26252.svg","26252","icons/26252.svg","15588","no"
"icons/26254.svg","26254.svg","26254","icons/26254.svg","16648","no"
"icons/26255.svg","26255.svg","26255","icons/26255.svg","14244","no"
"icons/26260.svg","26260.svg","26260","icons/26260.svg","19160","no"
"icons/26263.svg","26263.svg","26263","icons/26263.svg","12916","no"
"icons/26267.svg","26267.svg","26267","icons/26267.svg","2856","no"
"icons/26287.svg","26287.svg","26287","icons/26287.svg","7000","no"
"icons/26290.svg","26290.svg","26290","icons/26290.svg","27280","no"
"icons/26291.svg","26291.svg","26291","icons/26291.svg","20964","no"
"icons/26294.svg","26294.svg","26294","icons/26294.svg","18228","no"
"icons/26296.svg","26296.svg","26296","icons/26296.svg","30336","no"
"icons/26297.svg","26297.svg","26297","icons/26297.svg","24052","no"
"icons/26307.svg","26307.svg","26307","icons/26307.svg","7008","no"
"icons/26310.svg","26310.svg","26310","icons/26310.svg","17552","no"
"icons/26311.svg","26311.svg","26311","icons/26311.svg","14988","no"
"icons/26316.svg","26316.svg","26316","icons/26316.svg","7532","no"
"icons/26317.svg","26317.svg","26317","icons/26317.svg","6984","no"
"icons/26321.svg","26321.svg","26321","icons/26321.svg","19136","no"
"icons/26326.svg","26326.svg","26326","icons/26326.svg","25500","no"
"icons/26327.svg","26327.svg","26327","icons/26327.svg","20744","no"
"icons/26334.svg","26334.svg","26334","icons/26334.svg","10188","no"
"icons/26335.svg","26335.svg","26335","icons/26335.svg","9060","no"
"icons/26339.svg","26339.svg","26339","icons/26339.svg","8464","no"
"icons/26346.svg","26346.svg","26346","icons/26346.svg","14864","no"
"icons/26347.svg","26347.svg","26347","icons/26347.svg","12580","no"
"icons/26351.svg","26351.svg","26351","icons/26351.svg","17224","no"
"icons/26356.svg","26356.svg","26356","icons/26356.svg","27852","no"
"icons/26359.svg","26359.svg","26359","icons/26359.svg","7012","no"
"icons/26362.svg","26362.svg","26362","icons/26362.svg","10936","no"
"icons/26363.svg","26363.svg","26363","icons/26363.svg","9724","no"
"icons/26366.svg","26366.svg","26366","icons/26366.svg","16864","no"
"icons/26370.svg","26370.svg","26370","icons/26370.svg","15868","no"
"icons/26372.svg","26372.svg","26372","icons/26372.svg","7540","no"
"icons/26373.svg","26373.svg","26373","icons/26373.svg","7056","no"
"icons/26384.svg","26384.svg","26384","icons/26384.svg","10796","no"
"icons/26385.svg","26385.svg","26385","icons/26385.svg","9596","no"
"icons/26401.svg","26401.svg","26401","icons/26401.svg","19216","no"
"icons/26403.svg","26403.svg","26403","icons/26403.svg","27192","no"
"icons/26413.svg","26413.svg","26413","icons/26413.svg","15404","no"
"icons/26414.svg","26414.svg","26414","icons/26414.svg","11988","no"
"icons/26420.svg","26420.svg","26420","icons/26420.svg","15212","no"
"icons/26423.svg","26423.svg","26423","icons/26423.svg","24364","no"
"icons/26425.svg","26425.svg","26425","icons/26425.svg","11892","no"
"icons/26428.svg","26428.svg","26428","icons/26428.svg","20048","no"
"icons/26432.svg","26432.svg","26432","icons/26432.svg","8880","no"
"icons/26435.svg","26435.svg","26435","icons/26435.svg","17236","no"
"icons/26436.svg","26436.svg","26436","icons/26436.svg","14472","no"
"icons/26439.svg","26439.svg","26439","icons/26439.svg","21160","no"
"icons/26440.svg","26440.svg","26440","icons/26440.svg","18224","no"
"icons/26441.svg","26441.svg","26441","icons/26441.svg","17488","no"
"icons/26442.svg","26442.svg","26442","icons/26442.svg","15372","no"
"icons/26447.svg","26447.svg","26447","icons/26447.svg","21188","no"
"icons/26448.svg","26448.svg","26448","icons/26448.svg","17508","no"
"icons/26451.svg","26451.svg","26451","icons/26451.svg","14688","no"
"icons/26452.svg","26452.svg","26452","icons/26452.svg","12768","no"
"icons/26456.svg","26456.svg","26456","icons/26456.svg","17520","no"
"icons/26460.svg","26460.svg","26460","icons/26460.svg","8724","no"
"icons/26463.svg","26463.svg","26463","icons/26463.svg","8188","no"
"icons/26464.svg","26464.svg","26464","icons/26464.svg","8780","no"
"icons/26465.svg","26465.svg","26465","icons/26465.svg","7104","no"
"icons/26466.svg","26466.svg","26466","icons/26466.svg","7496","no"
"icons/26467.svg","26467.svg","26467","icons/26467.svg","7932","no"
"icons/26468.svg","26468.svg","26468","icons/26468.svg","6576","no"
"icons/26483.svg","26483.svg","26483","icons/26483.svg","17044","no"
"icons/26484.svg","26484.svg","26484","icons/26484.svg","14728","no"
"icons/26489.svg","26489.svg","26489","icons/26489.svg","12516","no"
"icons/26490.svg","26490.svg","26490","icons/26490.svg","11016","no"
"icons/26496.svg","26496.svg","26496","icons/26496.svg","11436","no"
"icons/26504.svg","26504.svg","26504","icons/26504.svg","12076","no"
"icons/26511.svg","26511.svg","26511","icons/26511.svg","9048","no"
"icons/26512.svg","26512.svg","26512","icons/26512.svg","8784","no"
"icons/26515.svg","26515.svg","26515","icons/26515.svg","16880","no"
"icons/26516.svg","26516.svg","26516","icons/26516.svg","13984","no"
"icons/26521.svg","26521.svg","26521","icons/26521.svg","26504","no"
"icons/26523.svg","26523.svg","26523","icons/26523.svg","12700","no"
"icons/26524.svg","26524.svg","26524","icons/26524.svg","11024","no"
"icons/26536.svg","26536.svg","26536","icons/26536.svg","3644","no"
"icons/26543.svg","26543.svg","26543","icons/26543.svg","16800","no"
"icons/26544.svg","26544.svg","26544","icons/26544.svg","15520","no"
"icons/26550.svg","26550.svg","26550","icons/26550.svg","7796","no"
"icons/26554.svg","26554.svg","26554","icons/26554.svg","8664","no"
"icons/26558.svg","26558.svg","26558","icons/26558.svg","8168","no"
"icons/26563.svg","26563.svg","26563","icons/26563.svg","14308","no"
"icons/26564.svg","26564.svg","26564","icons/26564.svg","12148","no"
"icons/26567.svg","26567.svg","26567","icons/26567.svg","14000","no"
"icons/26571.svg","26571.svg","26571","icons/26571.svg","8724","no"
"icons/26572.svg","26572.svg","26572","icons/26572.svg","8032","no"
"icons/26575.svg","26575.svg","26575","icons/26575.svg","7144","no"
"icons/26576.svg","26576.svg","26576","icons/26576.svg","6740","no"
"icons/26579.svg","26579.svg","26579","icons/26579.svg","13592","no"
"icons/26581.svg","26581.svg","26581","icons/26581.svg","17068","no"
"icons/26582.svg","26582.svg","26582","icons/26582.svg","14452","no"
"icons/26585.svg","26585.svg","26585","icons/26585.svg","15612","no"
"icons/3 dado.svg","3 dado.svg","3_dado","icons/3_dado.svg","5032","no"
"icons/3414.svg","3414.svg","3414","icons/3414.svg","2656","no"
"icons/3415.svg","3415.svg","3415","icons/3415.svg","5032","no"
"icons/4 dado.svg","4 dado.svg","4_dado","icons/4_dado.svg","4712","no"
"icons/5 cИntimos.svg","5 cИntimos.svg","5_cintimos","icons/5_cintimos.svg","14496","yes"
"icons/5 dado.svg","5 dado.svg","5_dado","icons/5_dado.svg","6092","no"
"icons/5 euros.svg","5 euros.svg","5_euros","icons/5_euros.svg","12592","no"
"icons/50 cИntimos.svg","50 cИntimos.svg","50_cintimos","icons/50_cintimos.svg","21780","yes"
"icons/50 euros.svg","50 euros.svg","50_euros","icons/50_euros.svg","13336","no"
"icons/500 euros.svg","500 euros.svg","500_euros","icons/500_euros.svg","17016","no"
"icons/5060.svg","5060.svg","5060","icons/5060.svg","7364","no"
"icons/5592.svg","5592.svg","5592","icons/5592.svg","27648","no"
"icons/6 dado.svg","6 dado.svg","6_dado","icons/6_dado.svg","7032","no"
"icons/7 dado.svg","7 dado.svg","7_dado","icons/7_dado.svg","6720","no"
"icons/7219.svg","7219.svg","7219","icons/7219.svg","37888","no"
"icons/7240.svg","7240.svg","7240","icons/7240.svg","30072","no"
"icons/8 dado.svg","8 dado.svg","8_dado","icons/8_dado.svg","7716","no"
"icons/8136.svg","8136.svg","8136","icons/8136.svg","12048","no"
"icons/9 dado.svg","9 dado.svg","9_dado","icons/9_dado.svg","8240","no"
"icons/a bela adormecida.svg","a bela adormecida.svg","a_bela_adormecida","icons/a_bela_adormecida.svg","12044","no"
"icons/a terra.svg","a terra.svg","a_terra","icons/a_terra.svg","14872","no"
"icons/a.svg","a.svg","a","icons/a.svg","4592","no"
"icons/a_2.svg","a_2.svg","a_2","icons/a_2.svg","5024","no"
"icons/a_3.svg","a_3.svg","a_3","icons/a_3.svg","2292","no"
"icons/abacate.svg","abacate.svg","abacate","icons/abacate.svg","16056","no"
"icons/abacates.svg","abacates.svg","abacates","icons/abacates.svg","14244","no"
"icons/abanar o leque.svg","abanar o leque.svg","abanar_o_leque","icons/abanar_o_leque.svg","22976","no"
"icons/abandonar.svg","abandonar.svg","abandonar","icons/abandonar.svg","12432","no"
"icons/abater.svg","abater.svg","abater","icons/abater.svg","17004","no"
"icons/abdominais.svg","abdominais.svg","abdominais","icons/abdominais.svg","14772","no"
"icons/abdominal.svg","abdominal.svg","abdominal","icons/abdominal.svg","16976","no"
"icons/abecedаrio.svg","abecedаrio.svg","abecedario","icons/abecedario.svg","4844","yes"
"icons/abelha.svg","abelha.svg","abelha","icons/abelha.svg","11164","no"
"icons/abelha_2.svg","abelha_2.svg","abelha_2","icons/abelha_2.svg","18060","no"
"icons/abelha_3.svg","abelha_3.svg","abelha_3","icons/abelha_3.svg","16268","no"
"icons/abelhas.svg","abelhas.svg","abelhas","icons/abelhas.svg","9900","no"
"icons/abelhas_2.svg","abelhas_2.svg","abelhas_2","icons/abelhas_2.svg","15568","no"
"icons/abelhas_3.svg","abelhas_3.svg","abelhas_3","icons/abelhas_3.svg","15508","no"
"icons/aberto.svg","aberto.svg","aberto","icons/aberto.svg","3840","no"
"icons/abeto.svg","abeto.svg","abeto","icons/abeto.svg","20196","no"
"icons/abetos.svg","abetos.svg","abetos","icons/abetos.svg","16644","no"
"icons/abobrinha.svg","abobrinha.svg","abobrinha","icons/abobrinha.svg","18048","no"
"icons/abobrinha_2.svg","abobrinha_2.svg","abobrinha_2","icons/abobrinha_2.svg","15432","no"
"icons/aborrecidos.svg","aborrecidos.svg","aborrecidos","icons/aborrecidos.svg","10216","no"
"icons/aborrecidos_2.svg","aborrecidos_2.svg","aborrecidos_2","icons/aborrecidos_2.svg","9508","no"
"icons/aborrecimento.svg","aborrecimento.svg","aborrecimento","icons/aborrecimento.svg","14832","no"
"icons/aborrecimento_2.svg","aborrecimento_2.svg","aborrecimento_2","icons/aborrecimento_2.svg","17740","no"
"icons/aborto.svg","aborto.svg","aborto","icons/aborto.svg","25960","no"
"icons/abraЗar.svg","abraЗar.svg","abrazar","icons/abrazar.svg","18544","yes"
"icons/abraЗar_2.svg","abraЗar_2.svg","abrazar_2","icons/abrazar_2.svg","9144","yes"
"icons/abre-garrafas.svg","abre-garrafas.svg","abre_garrafas","icons/abre_garrafas.svg","7092","no"
"icons/abre-garrafas_2.svg","abre-garrafas_2.svg","abre_garrafas_2","icons/abre_garrafas_2.svg","6704","no"
"icons/abre-latas.svg","abre-latas.svg","abre_latas","icons/abre_latas.svg","12664","no"
"icons/abre-latas_2.svg","abre-latas_2.svg","abre_latas_2","icons/abre_latas_2.svg","11684","no"
"icons/abre-latas_3.svg","abre-latas_3.svg","abre_latas_3","icons/abre_latas_3.svg","11444","no"
"icons/abre-latas_4.svg","abre-latas_4.svg","abre_latas_4","icons/abre_latas_4.svg","11592","no"
"icons/abre-latas_5.svg","abre-latas_5.svg","abre_latas_5","icons/abre_latas_5.svg","13628","no"
"icons/abre-latas_6.svg","abre-latas_6.svg","abre_latas_6","icons/abre_latas_6.svg","13292","no"
"icons/abril.svg","abril.svg","abril","icons/abril.svg","25696","no"
"icons/abrir a torneira.svg","abrir a torneira.svg","abrir_a_torneira","icons/abrir_a_torneira.svg","14868","no"
"icons/abrir o frigorбfico.svg","abrir o frigorбfico.svg","abrir_o_frigorbfico","icons/abrir_o_frigorbfico.svg","15940","yes"
"icons/abrir os olhos.svg","abrir os olhos.svg","abrir_os_olhos","icons/abrir_os_olhos.svg","10596","no"
"icons/abrir parИnteses.svg","abrir parИnteses.svg","abrir_parinteses","icons/abrir_parinteses.svg","3976","yes"
"icons/abrir.svg","abrir.svg","abrir","icons/abrir.svg","14796","no"
"icons/abrir_10.svg","abrir_10.svg","abrir_10","icons/abrir_10.svg","17200","no"
"icons/abrir_11.svg","abrir_11.svg","abrir_11","icons/abrir_11.svg","20760","no"
"icons/abrir_12.svg","abrir_12.svg","abrir_12","icons/abrir_12.svg","5432","no"
"icons/abrir_2.svg","abrir_2.svg","abrir_2","icons/abrir_2.svg","11384","no"
"icons/abrir_3.svg","abrir_3.svg","abrir_3","icons/abrir_3.svg","6512","no"
"icons/abrir_4.svg","abrir_4.svg","abrir_4","icons/abrir_4.svg","17704","no"
"icons/abrir_5.svg","abrir_5.svg","abrir_5","icons/abrir_5.svg","15536","no"
"icons/abrir_6.svg","abrir_6.svg","abrir_6","icons/abrir_6.svg","9176","no"
"icons/abrir_7.svg","abrir_7.svg","abrir_7","icons/abrir_7.svg","17588","no"
"icons/abrir_8.svg","abrir_8.svg","abrir_8","icons/abrir_8.svg","12712","no"
"icons/abrir_9.svg","abrir_9.svg","abrir_9","icons/abrir_9.svg","17592","no"
"icons/abutre.svg","abutre.svg","abutre","icons/abutre.svg","22304","no"
"icons/abutres.svg","abutres.svg","abutres","icons/abutres.svg","18668","no"
"icons/abвbora.svg","abвbora.svg","abvbora","icons/abvbora.svg","14212","yes"
"icons/abвboras de halloween.svg","abвboras de halloween.svg","abvboras_de_halloween","icons/abvboras_de_halloween.svg","17460","yes"
"icons/acabar.svg","acabar.svg","acabar","icons/acabar.svg","2272","no"
